Organization,Threat Actor,Date
arc-reins.com + fidelityunited.ae,stormous,5/2/2026
Armstrong George Cohen Will Ophthalmology,qilin,5/2/2026
"Beyond Measure & Associates, Inc.",pear,5/2/2026
Compass Housing Alliance,blackwater,5/2/2026
Cytek Biosciences,cmdorganization,5/2/2026
Epiq Global,everest,5/2/2026
Grupo EBD,blackwater,5/2/2026
JG Stewart Construction,cmdorganization,5/2/2026
LSM Lee,qilin,5/2/2026
medical-park,blackwater,5/2/2026
Minidoka Memorial Hospital,blackwater,5/2/2026
North Star Signs,qilin,5/2/2026
northshoreenv.com,incransom,5/2/2026
Photonic,mnt6,5/2/2026
Shenzhen Gongjin Electronics,blackwater,5/2/2026
Site Design Group,AiLock,5/2/2026
Standard-Examiner,qilin,5/2/2026
Star Precision,qilin,5/2/2026
Symcor,everest,5/2/2026
TSYS,everest,5/2/2026
Tuopu,blackwater,5/2/2026
Zampell,cmdorganization,5/2/2026
Accurate Nursing Services,qilin,5/1/2026
Analog Gold / Prospector,fulcrumsec,5/1/2026
austinplasticandreconstructivesurgery.com,threeam,5/1/2026
Avnet,fulcrumsec,5/1/2026
bomuhospital.org,krybit,5/1/2026
BookBlock,fulcrumsec,5/1/2026
bridgeway-consulting.co.uk,BrainCipher,5/1/2026
bun.nl,threeam,5/1/2026
Ceywater Consultants,worldleaks,5/1/2026
Colorado Dental Wellness Center,anubis,5/1/2026
Crank Communications,fulcrumsec,5/1/2026
CrediElite,fulcrumsec,5/1/2026
curedentalbeltontx.com,threeam,5/1/2026
endeavourautomotive.co.uk,BrainCipher,5/1/2026
energyaction.com.au,safepay,5/1/2026
eworldme.com,BrainCipher,5/1/2026
exceldor.ca,BrainCipher,5/1/2026
Fashinza,fulcrumsec,5/1/2026
flbgroup.com,BrainCipher,5/1/2026
Fox Broermann Pediatric Dentistry of Tulsa,pear,5/1/2026
gursoygrup.com.tr,lockbit5,5/1/2026
Hatica,fulcrumsec,5/1/2026
hpk.hamburg,safepay,5/1/2026
ic-controls.com,threeam,5/1/2026
IMEVI,fulcrumsec,5/1/2026
INJURYLAWYERS.COM,clop,5/1/2026
INTEGRALIFE.COM,clop,5/1/2026
Interzero,fulcrumsec,5/1/2026
irestal.com,lockbit5,5/1/2026
JOT,fulcrumsec,5/1/2026
Kinsmen TeleMiracle,pear,5/1/2026
kisnet.co.jp,BrainCipher,5/1/2026
Lena Health,fulcrumsec,5/1/2026
LexisNexis,fulcrumsec,5/1/2026
liteline.com,BrainCipher,5/1/2026
MCO,fulcrumsec,5/1/2026
Medical PAY,killsec,5/1/2026
Mesquite Plumbing Inc.,pear,5/1/2026
Nordstern Technologies,fulcrumsec,5/1/2026
nwlr.ca,BrainCipher,5/1/2026
orekait.com,lockbit5,5/1/2026
ParkEngage,fulcrumsec,5/1/2026
Peyton Law Firm,worldleaks,5/1/2026
Raptor Supplies,fulcrumsec,5/1/2026
ReFocus AI,fulcrumsec,5/1/2026
ritta.co.th,lockbit5,5/1/2026
"Roger D. Mason II, P.A.",pear,5/1/2026
Rotary Club,fulcrumsec,5/1/2026
Saleskido,fulcrumsec,5/1/2026
sequoiadental.com,threeam,5/1/2026
soundinsurance.ca,BrainCipher,5/1/2026
The Country Club of Darien,nightspire,5/1/2026
townofnorwell.net,threeam,5/1/2026
westonconsulting.com,BrainCipher,5/1/2026
Winona County,interlock,5/1/2026
Woundtech,fulcrumsec,5/1/2026
wyomingcountyny.gov,threeam,5/1/2026
youX / Drive IQ,fulcrumsec,5/1/2026
A****y,payoutsking,4/30/2026
Abazia SpA,qilin,4/30/2026
Aero-Coating,payoutsking,4/30/2026
Apothebeauty,qilin,4/30/2026
Arban & Carosi,incransom,4/30/2026
Ash & Lacy Holdings,payoutsking,4/30/2026
ATF Aerospace,akira,4/30/2026
Bespoke Home Interior Design Group,payoutsking,4/30/2026
Blanchard,payoutsking,4/30/2026
Bohmler Einrichtungshaus GmbH,blacknevas,4/30/2026
Carrera Casting Corp.,blacknevas,4/30/2026
Caunton Engineering,payoutsking,4/30/2026
Central National Gottesman,payoutsking,4/30/2026
Data Exchange Corporation,payoutsking,4/30/2026
Del Monte Foods,payoutsking,4/30/2026
E****b,payoutsking,4/30/2026
E-CON Packaging Private Limited,blacknevas,4/30/2026
Englewood Lab,payoutsking,4/30/2026
Epcon Communities,payoutsking,4/30/2026
ESENTIA Energy Systems,payoutsking,4/30/2026
Eyemart Express,payoutsking,4/30/2026
F****p,payoutsking,4/30/2026
Florida East Coast Railway,payoutsking,4/30/2026
Follett Software LLC,shinyhunters,4/30/2026
G****s,payoutsking,4/30/2026
Grace Design Studios,payoutsking,4/30/2026
Grant Production Testing Services,payoutsking,4/30/2026
H****l,payoutsking,4/30/2026
H****o,payoutsking,4/30/2026
Heng An Standard Life Insurance,blacknevas,4/30/2026
I****G,payoutsking,4/30/2026
Jayeff Construction,qilin,4/30/2026
Jgb,qilin,4/30/2026
Kichler Lighting,payoutsking,4/30/2026
KINAS SOLICITORS,blacknevas,4/30/2026
Lc Industries,payoutsking,4/30/2026
Liberty Mutual Insurance,everest,4/30/2026
Maderas del Alto Urgel,payoutsking,4/30/2026
McKay,mnt6,4/30/2026
MES Hybrid Document Systems,qilin,4/30/2026
Morae,everest,4/30/2026
N****a,payoutsking,4/30/2026
O****C,payoutsking,4/30/2026
Paramount Health Services & Insurance TPA Pvt. Ltd,blacknevas,4/30/2026
Peachtree Group,payoutsking,4/30/2026
Philex Mining,qilin,4/30/2026
Powell Electronics,payoutsking,4/30/2026
Prater Engineering Associates,payoutsking,4/30/2026
Progressive Oral Surgery & Implantology,nightspire,4/30/2026
PROMOSFERA S.R.l.,blacknevas,4/30/2026
Reschio,nova,4/30/2026
S****p,payoutsking,4/30/2026
SCS Engineers,payoutsking,4/30/2026
See's Candies,qilin,4/30/2026
Silfab Solar,mnt6,4/30/2026
SMTA Sherwood Mutual Telephone Association,worldleaks,4/30/2026
Sofinter S.p.a,payoutsking,4/30/2026
SunSource,payoutsking,4/30/2026
Telia Norge AS,payoutsking,4/30/2026
TESSCO,payoutsking,4/30/2026
The company MST (Sanko Makina and ASKO Holding),blacknevas,4/30/2026
The Switch Enterprises,qilin,4/30/2026
"TOWERPOINT WEALTH, LLC",shinyhunters,4/30/2026
UFP Technologies,payoutsking,4/30/2026
V. FRAAS,payoutsking,4/30/2026
Vortex Companies,payoutsking,4/30/2026
weiss-pm.de,krybit,4/30/2026
Zinkan & Barker Development,qilin,4/30/2026
Advanta Genetics LLC,aurora,4/29/2026
airdriephysio.com,m3rx,4/29/2026
Antica Sartoria,qilin,4/29/2026
anvilarts.org.uk,m3rx,4/29/2026
Atlas Metal Industries Inc,aurora,4/29/2026
Baresque Group,aurora,4/29/2026
"Bayou Title, Inc.",aurora,4/29/2026
Bentley Capital Ventures,radar,4/29/2026
boxtopia.co.uk,m3rx,4/29/2026
Cheval Blanc Randheli,aurora,4/29/2026
Color Communications LLC,secpo,4/29/2026
"Costa Solutions, LLC",aurora,4/29/2026
defcon5italy.com,lockbit5,4/29/2026
dmschweiz.ch,m3rx,4/29/2026
Edenshaw Developments,qilin,4/29/2026
Eduporium,qilin,4/29/2026
https://www.fulcrumre.com/,incransom,4/29/2026
instapack.es,lockbit5,4/29/2026
Iowa Spring Manufacturing & Sales,incransom,4/29/2026
Karl Chevrolet,ransomhouse,4/29/2026
"Law Offices of Michael A. Freedman, P.A. (maflaw.com)",aurora,4/29/2026
Metro-ILA Funds,qilin,4/29/2026
nbd3pl.com,incransom,4/29/2026
osoftec.com,m3rx,4/29/2026
planetsport.ma,lockbit5,4/29/2026
pricon.com.ph,lockbit5,4/29/2026
primeproperties.com.au,m3rx,4/29/2026
Probity Contracting Group,qilin,4/29/2026
rainforestclean.com,m3rx,4/29/2026
rotak.it,m3rx,4/29/2026
stllc.org,lockbit5,4/29/2026
zsiclife.co.zm,krybit,4/29/2026
Basch & Keegan,qilin,4/28/2026
Birtcher Anderson & Davis,worldleaks,4/28/2026
cadencepetroleum.com,chaos,4/28/2026
Carma Packaging,worldleaks,4/28/2026
Construction Sciences,qilin,4/28/2026
DIME Distribuidora,worldleaks,4/28/2026
"Floyd Skeren Manukian Langevin, LLP",SilentRansomGroup,4/28/2026
Indonesia's Customs Analytics Platform,everest,4/28/2026
Intikom,worldleaks,4/28/2026
KarmaData,qilin,4/28/2026
Leone Film Group SpA,qilin,4/28/2026
Lifeline PCS,qilin,4/28/2026
Mediaworks Kft,worldleaks,4/28/2026
moser-spiel.at,krybit,4/28/2026
Nephrology Associates,insomnia,4/28/2026
Silicon Alley,qilin,4/28/2026
sumacinc.com,incransom,4/28/2026
Super AI,everest,4/28/2026
TYLin International Group - Taiwan Branch,qilin,4/28/2026
"Vimeo, Inc.",shinyhunters,4/28/2026
www.durable-tech.com,incransom,4/28/2026
2m.ma,apt73,4/27/2026
A & A Building Material,qilin,4/27/2026
algosaibi-gtb.com,apt73,4/27/2026
aliorbank.pl,apt73,4/27/2026
alx-pc.com,apt73,4/27/2026
amtaar.com,apt73,4/27/2026
andrewtjohnson.com,dragonforce,4/27/2026
aotco.com,dragonforce,4/27/2026
arrawdah.org.sa,apt73,4/27/2026
asunim.co,apt73,4/27/2026
avalonflooring.com,dragonforce,4/27/2026
baldinger-ag.ch,apt73,4/27/2026
banak.com,apt73,4/27/2026
bankasia-bd.com,apt73,4/27/2026
BELFOR,incransom,4/27/2026
bg.ac.rs,apt73,4/27/2026
bigalsfoodservice.co.uk,apt73,4/27/2026
bms.com,apt73,4/27/2026
Casale Del Giglio,orca,4/27/2026
centrum.sk,apt73,4/27/2026
certifiedinfosec.com,apt73,4/27/2026
cofaco.com,apt73,4/27/2026
compensatii.gov.md,apt73,4/27/2026
corahperu.org,apt73,4/27/2026
credio.eu,apt73,4/27/2026
delonhampton.com,dragonforce,4/27/2026
doghairinc.com,apt73,4/27/2026
dpwh.gov.ph,apt73,4/27/2026
dunav.com,apt73,4/27/2026
egov.sc,apt73,4/27/2026
Exclusive Networks,qilin,4/27/2026
fatbrands.com,dragonforce,4/27/2026
gannons.co.uk,apt73,4/27/2026
gedco.ps,apt73,4/27/2026
gelatissimo.com.au,dragonforce,4/27/2026
grupo-principal.com,apt73,4/27/2026
haca.ma,apt73,4/27/2026
hl.co.uk,apt73,4/27/2026
iam.ma,apt73,4/27/2026
ibswebsite.com,dragonforce,4/27/2026
ifmis.go.ke,apt73,4/27/2026
Inspira,qilin,4/27/2026
ires.ma,apt73,4/27/2026
isosl.be,apt73,4/27/2026
Istarpal,qilin,4/27/2026
jgpetrucci.com,apt73,4/27/2026
lamaisonducitron.com,apt73,4/27/2026
legilog.fr,apt73,4/27/2026
Longwood Engineering Company,qilin,4/27/2026
mahidol.ac.th,apt73,4/27/2026
massdevelopment.com,dragonforce,4/27/2026
medikaplaza.com,apt73,4/27/2026
minerasancristobal.com,apt73,4/27/2026
moccae.gov.ae,apt73,4/27/2026
mopec.com,dragonforce,4/27/2026
MTCI,incransom,4/27/2026
Narteks Tekstil A.S,krybit,4/27/2026
netromsoftware.ro,apt73,4/27/2026
northernsafety.com,apt73,4/27/2026
novoair-bd.com,apt73,4/27/2026
olpro.com.my,apt73,4/27/2026
phb.com,apt73,4/27/2026
pindrophearing.co.uk,apt73,4/27/2026
polleninformation.at,apt73,4/27/2026
Promotion AB,dragonforce,4/27/2026
protectasecurity.pe,apt73,4/27/2026
providentgh.com,apt73,4/27/2026
Raich Sp. z o.o.,AiLock,4/27/2026
reddycardiology.com,incransom,4/27/2026
rosehillgardens.com,dragonforce,4/27/2026
RT Software,tridentlocker,4/27/2026
Rural Municipality of Gimli,payload,4/27/2026
sansirostadium.com,apt73,4/27/2026
scopeset.de,apt73,4/27/2026
seit.cl,apt73,4/27/2026
Selex - Gruppo Commerciale,incransom,4/27/2026
sella.eng.br,apt73,4/27/2026
servicepower.com,apt73,4/27/2026
shj.ae,apt73,4/27/2026
siapenet.gov.br,apt73,4/27/2026
St Stephens International,thegentlemen,4/27/2026
Stelia North America,rhysida,4/27/2026
Synmosa Biopharma,dragonforce,4/27/2026
talonsolutions.co.uk,apt73,4/27/2026
TokyoHosoKogyo Corporation,qilin,4/27/2026
trifecta.com,apt73,4/27/2026
trinitesolutions.com,apt73,4/27/2026
vanheyghenstaal.be,apt73,4/27/2026
whessoe.com.my,apt73,4/27/2026
wmsopko.com,dragonforce,4/27/2026
bardehle.com,lockbit5,4/26/2026
bladex.com,lockbit5,4/26/2026
Coralina,thegentlemen,4/26/2026
EEC Group,thegentlemen,4/26/2026
erstransportes.com.br,lockbit5,4/26/2026
heinrichs-logistic.de,lockbit5,4/26/2026
Lawson Software,thegentlemen,4/26/2026
merlo.de,lockbit5,4/26/2026
murni.co.id,lockbit5,4/26/2026
studiopiu.net,lockbit5,4/26/2026
Suzhou Yike Kejian,thegentlemen,4/26/2026
Apple Film Group,lamashtu,4/25/2026
Buckley Powder,qilin,4/25/2026
Cahbo Produkter,qilin,4/25/2026
Chase Cooper Limited (RiskLogix Solutions),qilin,4/25/2026
CHECKMARX,lapsus$,4/25/2026
Chelten House,qilin,4/25/2026
Dreyfuss Williams & Associates CO LPA,coinbasecartel,4/25/2026
First County FCU,qilin,4/25/2026
KEMBA Indianapolis Credit Union,qilin,4/25/2026
krauseundco,incransom,4/25/2026
Leistritz Turbine Technology,qilin,4/25/2026
Malaysian NPK Fertilizer Sdn. Bhd,lamashtu,4/25/2026
Marlborough Partners,coinbasecartel,4/25/2026
Mid Florida Dermatology & Plastic Surgery,qilin,4/25/2026
SanCor,qilin,4/25/2026
Swansea Ambulance Corps,nightspire,4/25/2026
Travel Expert,qilin,4/25/2026
Woodfields Consultants,qilin,4/25/2026
"ADT, Inc. (adt.com)",shinyhunters,4/24/2026
Denso,qilin,4/24/2026
Dorotea Sweden,incransom,4/24/2026
Flipo Group,qilin,4/24/2026
Grupo ABC,qilin,4/24/2026
Lessard Dental,beast,4/24/2026
Marc Cain,qilin,4/24/2026
METO Systems,insomnia,4/24/2026
Point Four EPoS Solutions,qilin,4/24/2026
Priests for Life,qilin,4/24/2026
Progressive Propane,qilin,4/24/2026
Rockville Fuel & Feed,akira,4/24/2026
Star Energy Geothermal Salak,ransomhouse,4/24/2026
tlctrialteam.com,incransom,4/24/2026
"Udemy, Inc. (udemy.com)",shinyhunters,4/24/2026
1st Solution CTC,bravox,4/23/2026
Alkegen,akira,4/23/2026
Aptim,coinbasecartel,4/23/2026
B to B Visions,qilin,4/23/2026
b3-bruck.at,payload,4/23/2026
caravaningcity.com,payload,4/23/2026
Champion Homes,thegentlemen,4/23/2026
Chartwell Law,SilentRansomGroup,4/23/2026
"City of Napoleon, Ohio",qilin,4/23/2026
Clearview Intelligence,qilin,4/23/2026
Euro Creations,thegentlemen,4/23/2026
Gumpp Kunststoffe,akira,4/23/2026
Integer Holdings,coinbasecartel,4/23/2026
Kementerian Pertanian,coinbasecartel,4/23/2026
Manulife Wealth,qilin,4/23/2026
Marnell Financial Services,anubis,4/23/2026
meditron.com.ve,payload,4/23/2026
Mother's Market & Kitchen,AiLock,4/23/2026
Peroni Sosa Tellechea Burt & Narvaja,payload,4/23/2026
Peru LNG (Hunt LNG Operating Company),coinbasecartel,4/23/2026
Precision Coating,coinbasecartel,4/23/2026
Sea Telecom Br,coinbasecartel,4/23/2026
SmartSystems,thegentlemen,4/23/2026
The FAFS,qilin,4/23/2026
Tractial,anubis,4/23/2026
Uniview Technologies,thegentlemen,4/23/2026
Virginia Health Services,worldleaks,4/23/2026
alexandergroup.com,chaos,4/22/2026
Equatorial Coca-Cola Bottling,worldleaks,4/22/2026
Gregory Jewellers,kairos,4/22/2026
INCYTE,dragonforce,4/22/2026
Jackson Lewis,SilentRansomGroup,4/22/2026
krwlawyers.com,incransom,4/22/2026
Kubiak Melton & Associates,akira,4/22/2026
PremCom,AiLock,4/22/2026
Primius Law Firm,dragonforce,4/22/2026
S4K Entertainment,akira,4/22/2026
teamster773.org,incransom,4/22/2026
The Galliher Law Firm,dragonforce,4/22/2026
trugreen.com,incransom,4/22/2026
Alva Manufacturing,akira,4/21/2026
Arctic Home Living,akira,4/21/2026
Avitrans,qilin,4/21/2026
Champion Homes,dragonforce,4/21/2026
CHARLES CONSEIL COORDINATION (3CCC),nova,4/21/2026
Ferguson Timar,qilin,4/21/2026
Heartland Steel Products,qilin,4/21/2026
Huonker GmbH,qilin,4/21/2026
Industrial Carrocera Arbuciense,qilin,4/21/2026
"Jiangsu Zenergy Battery Technologies Group Co., Ltd.",ransomhouse,4/21/2026
"K2 Electric, Inc",genesis,4/21/2026
Kolin Turkey,qilin,4/21/2026
MAC Construction & Excavating,akira,4/21/2026
PTS Office Systems,qilin,4/21/2026
Roman Catholic Archdiocese of St John,qilin,4/21/2026
ruskcountywi.us,qilin,4/21/2026
"Rutan & Tucker, LLP",SilentRansomGroup,4/21/2026
Safety Engineering Laboratories,qilin,4/21/2026
Salimetrics,akira,4/21/2026
"Samuel I. White, PC",anubis,4/21/2026
Sea Air International Forwarders,qilin,4/21/2026
STERIMED,qilin,4/21/2026
Synergy Engineering,securotrop,4/21/2026
ViaQuest,anubis,4/21/2026
Al Sulaiti Law Firm,payload,4/20/2026
ATKINSON RITSON SOLICITORS LIMITED,qilin,4/20/2026
B&e Juice,qilin,4/20/2026
Citizens Bank,everest,4/20/2026
City'Pro,qilin,4/20/2026
Commscope,coinbasecartel,4/20/2026
Complete Aircraft Group,everest,4/20/2026
Cooperativa de Hospitales de Antioquia - COHAN,qilin,4/20/2026
Engie,coinbasecartel,4/20/2026
Frost Bank,everest,4/20/2026
GUEGUEN Avocats,qilin,4/20/2026
Hoeren Gartencenter GmbH,qilin,4/20/2026
imbriefamilylaw.com,krybit,4/20/2026
Integra Architecture,akira,4/20/2026
Jesin Group,lamashtu,4/20/2026
JOH Investments Limited,payload,4/20/2026
Nordenta (a daughter company of LIFCO),kairos,4/20/2026
Nutrabio,everest,4/20/2026
Playmates Toys,coinbasecartel,4/20/2026
polycorp.com,chaos,4/20/2026
rheem,incransom,4/20/2026
SafeRain,qilin,4/20/2026
SEL (Safety Engineering Laboratory),qilin,4/20/2026
SIG.biz,coinbasecartel,4/20/2026
The Go Solution,qilin,4/20/2026
Tokoparts,everest,4/20/2026
Umiles Group,everest,4/20/2026
"7-Eleven, Inc. (7-eleven.com)",shinyhunters,4/19/2026
Alert 360 Opco Inc. (alert360.com),shinyhunters,4/19/2026
Aman Resorts (aman.com),shinyhunters,4/19/2026
Americo Advogados,thegentlemen,4/19/2026
Anderlues,thegentlemen,4/19/2026
Bmtp,thegentlemen,4/19/2026
Carnival Corporation & plc (carnivalcorp.com),shinyhunters,4/19/2026
Casa Andina,thegentlemen,4/19/2026
CH Express,thegentlemen,4/19/2026
Cosmo Group,thegentlemen,4/19/2026
Disk Precision,thegentlemen,4/19/2026
El Ordeno,thegentlemen,4/19/2026
Friktimporten Stockholm,thegentlemen,4/19/2026
Greenpharma,thegentlemen,4/19/2026
Henley,qilin,4/19/2026
IC Partners,thegentlemen,4/19/2026
Jati Tinggi,thegentlemen,4/19/2026
Jean Cultural,thegentlemen,4/19/2026
Jumbo Transport,thegentlemen,4/19/2026
LaboratÃ³rio Santa Luzia,thegentlemen,4/19/2026
Marchesi di Barolo,thegentlemen,4/19/2026
Nanometrics,qilin,4/19/2026
Philip Lee,thegentlemen,4/19/2026
Pitney Bowes Inc. (pb.com),shinyhunters,4/19/2026
Sgt,thegentlemen,4/19/2026
Suma Sklep,thegentlemen,4/19/2026
Sunspray Food,thegentlemen,4/19/2026
SYSTHERM INFO,thegentlemen,4/19/2026
Teleos Systems,thegentlemen,4/19/2026
The Canada Life Assurance Company (canadalife.com),shinyhunters,4/19/2026
The Great Cookie,qilin,4/19/2026
The Marton Agency,thegentlemen,4/19/2026
Zara (zara.com),shinyhunters,4/19/2026
Altpro,coinbasecartel,4/18/2026
ASTM Group,coinbasecartel,4/18/2026
Evict them for me,coinbasecartel,4/18/2026
HS Technology Group,qilin,4/18/2026
McCuaig and associates Engineering,coinbasecartel,4/18/2026
Securitevolfeu,coinbasecartel,4/18/2026
abfall-kreis-kassel.de,safepay,4/17/2026
alupco.com,incransom,4/17/2026
bbalawgroup.com,safepay,4/17/2026
bgcsnv.org,incransom,4/17/2026
cheeky.com.ar,safepay,4/17/2026
Fagen Friedman & Fulfrost LLP,SilentRansomGroup,4/17/2026
favellefavco.com,safepay,4/17/2026
firstcambodia.com.kh,safepay,4/17/2026
genealogysa.org.au,safepay,4/17/2026
GoTip,ransomexx,4/17/2026
HBX Group,qilin,4/17/2026
Law Offices of James C Shields,akira,4/17/2026
lynxprecast.co.uk,safepay,4/17/2026
Mag. FÃ¼nder Hausverwaltungs GmbH,incransom,4/17/2026
medicalnetworks CJ GmbH & Co. KG,dragonforce,4/17/2026
Millennium Dental Technologies,termite,4/17/2026
Pharmathek,akira,4/17/2026
putzbaer.berlin,krybit,4/17/2026
Qatar Biomedical Research Institute (QBRI),crypto24,4/17/2026
R Roese Contracting,akira,4/17/2026
rhode-hv.de,krybit,4/17/2026
SOGO Auction,ransomexx,4/17/2026
st-bernards.bham.sch.uk,safepay,4/17/2026
Strata Republic,kairos,4/17/2026
thruwayplumbingservice.com,safepay,4/17/2026
treelawoffice.com,incransom,4/17/2026
Winnitex (Americas) Limited,ransomhouse,4/17/2026
Biotehnos,lamashtu,4/16/2026
Empower Group,dragonforce,4/16/2026
Franziskusschule Wilhelmshaven,payload,4/16/2026
Marino Food Products Pvt,payload,4/16/2026
orientalweavers.com,payload,4/16/2026
Sunlight Express Airways,payload,4/16/2026
TFE Group,payload,4/16/2026
Astreya,coinbasecartel,4/15/2026
bela - pharm,dragonforce,4/15/2026
CIR Realty,akira,4/15/2026
Clearwater Marine Aquarium,qilin,4/15/2026
Cognizant,coinbasecartel,4/15/2026
Curtis Design Group,dragonforce,4/15/2026
Epoch Times,coinbasecartel,4/15/2026
Fletcher Chrysler Products,akira,4/15/2026
FriendlyCare Pharmacy,kairos,4/15/2026
GL Steel,coinbasecartel,4/15/2026
Gruppo ICM SPA,qilin,4/15/2026
"guesty, LITELLM/TRIVY CAMPAIGN (TEAMPCP)",vect,4/15/2026
Harris Beach Murtha,SilentRansomGroup,4/15/2026
INDESMALLA,akira,4/15/2026
Kemenpppa,coinbasecartel,4/15/2026
La Maison Bleue France,coinbasecartel,4/15/2026
Limkon,qilin,4/15/2026
McCOR,dragonforce,4/15/2026
Millenium Packaging,coinbasecartel,4/15/2026
Questivity,coinbasecartel,4/15/2026
Rogiken / institute of Science Tokyo,coinbasecartel,4/15/2026
"S&PGLOBAL, LiteLLM/Trivy campaign (TeamPCP)",vect,4/15/2026
Sampol,coinbasecartel,4/15/2026
Superintendency of territorial planning,coinbasecartel,4/15/2026
Truckload Carriers Association,akira,4/15/2026
Uniwersytet Warszawski,interlock,4/15/2026
UOM University,coinbasecartel,4/15/2026
Vluznet,coinbasecartel,4/15/2026
VOLTERRIES,lamashtu,4/15/2026
Wayne Brothers Construction,coinbasecartel,4/15/2026
abuhatim.com,lockbit5,4/14/2026
advprograms.com,dragonforce,4/14/2026
aplast.ro,lockbit5,4/14/2026
Apply Capnor,dragonforce,4/14/2026
Asaniverko,spacebears,4/14/2026
asesoriauriel.com,krybit,4/14/2026
awvgrazerfeld.at,lockbit5,4/14/2026
BK Tomorrow,nightspire,4/14/2026
Brand Collective,thegentlemen,4/14/2026
BRC Biotechnology,thegentlemen,4/14/2026
breslinbuilders.com,dragonforce,4/14/2026
Caja De Seguro Social,thegentlemen,4/14/2026
cegasa.com,lockbit5,4/14/2026
Cleor,thegentlemen,4/14/2026
coastappliances.com,chaos,4/14/2026
comunidadandina.org,lockbit5,4/14/2026
contrar.it,lockbit5,4/14/2026
CSA SpA,akira,4/14/2026
decaturdiagnosticlab.net,lockbit5,4/14/2026
Double C Farm,thegentlemen,4/14/2026
douglasstruckbodies.com,lockbit5,4/14/2026
D-Troy Logistics,nightspire,4/14/2026
earthprotect.co.jp,lockbit5,4/14/2026
fastindustria.com.br,lockbit5,4/14/2026
Flash Charm INC - (IDERA),coinbasecartel,4/14/2026
fondonorma.org.ve,lockbit5,4/14/2026
gas.mercedes-benz.com.eg,lockbit5,4/14/2026
Gastroenterology & Hepatology of CNY,exitium,4/14/2026
GEM Terminal,thegentlemen,4/14/2026
graphicinfo.com,dragonforce,4/14/2026
GRUPO RONDA,lamashtu,4/14/2026
gtlcompany.com,dragonforce,4/14/2026
Hangzhou Industrial,thegentlemen,4/14/2026
Harlem Stage,thegentlemen,4/14/2026
imadesign.com,dragonforce,4/14/2026
Indigo Group,secpo,4/14/2026
International Maritime Hospita,thegentlemen,4/14/2026
Intra,thegentlemen,4/14/2026
IPARBILBAO ABOGADOS - ROCA JUNYENT,lamashtu,4/14/2026
itc-group.com,chaos,4/14/2026
je-nyc.com,dragonforce,4/14/2026
JM Bozeman Enterprises,secpo,4/14/2026
La Tuilerie,akira,4/14/2026
LACROIX,lamashtu,4/14/2026
marti.do,lockbit5,4/14/2026
mesto-jemnice.cz,lockbit5,4/14/2026
meyzietp.com,lockbit5,4/14/2026
Mike Brandner Law,secpo,4/14/2026
milanocavi.com,lockbit5,4/14/2026
milliondollarbabyco.com,dragonforce,4/14/2026
novafp.com,dragonforce,4/14/2026
NSOFT,thegentlemen,4/14/2026
nucleodediagnostico.mx,lockbit5,4/14/2026
palladium.gen.tr,krybit,4/14/2026
pegasussrl.com,lockbit5,4/14/2026
ppiplastics.com,dragonforce,4/14/2026
PsychPlus,thegentlemen,4/14/2026
R L Larson Excavating,akira,4/14/2026
Richmond Plywood Corporation Limited,secpo,4/14/2026
secran.com.br,krybit,4/14/2026
seleniaravenna.it,lockbit5,4/14/2026
ServiceMaster Clean services,akira,4/14/2026
shunhinggroup.com,lockbit5,4/14/2026
sportvision.ba,lockbit5,4/14/2026
Stonehenge,lynx,4/14/2026
townoforangeva.gov,lockbit5,4/14/2026
tremcar.com,dragonforce,4/14/2026
tulsachamber.com,dragonforce,4/14/2026
UK Electronics,thegentlemen,4/14/2026
Ultimate Metals,spacebears,4/14/2026
unipest.co.th,krybit,4/14/2026
Verzinkerei Rentrop,thegentlemen,4/14/2026
villa-romane.fr,lockbit5,4/14/2026
vitexpharma.com,lockbit5,4/14/2026
vitropor.pt,lockbit5,4/14/2026
WEDA ROBOTICS,lamashtu,4/14/2026
wibeats.it,lockbit5,4/14/2026
zsfh.cz,lockbit5,4/14/2026
Alternativa de Moda SAS,qilin,4/13/2026
Basalt Dentistry,qilin,4/13/2026
Beaver Engineering,lamashtu,4/13/2026
ClientSolution EFO Service Srl Logitech Srl Safety,lamashtu,4/13/2026
CNAOC,lamashtu,4/13/2026
Colonial Presbyterian Church,kairos,4/13/2026
Colorado Pulmonary Intensivists,pear,4/13/2026
cwwcontractors.com,lynx,4/13/2026
DeMera DeMera Cameron,akira,4/13/2026
DesprÃ©s MÃ©canique Mobile,qilin,4/13/2026
edtg.com,dragonforce,4/13/2026
FILAIR,lamashtu,4/13/2026
Frutcola OlmuÃ©,qilin,4/13/2026
Gauthier Tissus,lamashtu,4/13/2026
Herth+Buss,qilin,4/13/2026
International Assistance Sdn,lamashtu,4/13/2026
J Brand,qilin,4/13/2026
Jersey Fabrication Group LLC,worldleaks,4/13/2026
K Subsea Group,everest,4/13/2026
Lift,dragonforce,4/13/2026
PGDIS.PAPETIQUE PRO,qilin,4/13/2026
Pullen Moving,kairos,4/13/2026
rudolf-med.com,dragonforce,4/13/2026
sentrydynamics.com,lynx,4/13/2026
Servetto Srl,lamashtu,4/13/2026
Tax Prep and More,securotrop,4/13/2026
The Seacare Hotel,lamashtu,4/13/2026
Transaction Packing Inc,ransomhouse,4/13/2026
