Victim,Group,Date
cminsulation.com,ransomhub,7/25/2024
baytoti.com,ransomhub,7/25/2024
BK Aerospace,dragonforce,7/25/2024
"D&K Group, Inc.",cicada3301,7/25/2024
Voss Belting & Specialty,cicada3301,7/25/2024
Tri-Star Display,cicada3301,7/25/2024
NARSTCO,cicada3301,7/25/2024
https://www.dkgroup.com,cicada3301,7/25/2024
https://www.vossbelt.com,cicada3301,7/25/2024
https://tristardisplay.com,cicada3301,7/25/2024
https://www.narstco.com,cicada3301,7/25/2024
Odessa College,fog,7/25/2024
Environmental Design International,akira,7/25/2024
orbinox.com,madliberator,7/25/2024
KMLG,qilin,7/25/2024
EHS Partnerships,qilin,7/25/2024
Environmental DesignInternational,akira,7/25/2024
Empereon Constar,akira,7/25/2024
"The Law Office of Omar O. Vargas, P.C. Data Leak",everest,7/25/2024
SH Pension Data Leak,everest,7/25/2024
Norther n Bedford County School District (nbcsc.org),incransom,7/25/2024
Physical & Occupational Therapy Examiners ofTexas,hunters,7/25/2024
CertiCon,dragonforce,7/25/2024
SOLOMONUS.COM,clop,7/25/2024
THE  FIRST SHAMING,nullbulge,7/25/2024
Second Punch,nullbulge,7/25/2024
CRYPTO,nullbulge,7/25/2024
"Multiple Months, All Idiots",nullbulge,7/25/2024
Release is close,nullbulge,7/25/2024
Intermitem,nullbulge,7/25/2024
Disney Internal Slack,nullbulge,7/25/2024
hendelsinc.com,dispossessor,7/25/2024
co.pickens.sc.us,dispossessor,7/25/2024
ajcfood.com,dispossessor,7/25/2024
buckprop.com,dispossessor,7/25/2024
brownintegratedlogistics.com,dispossessor,7/25/2024
ducont.com,dispossessor,7/25/2024
mechema.com,dispossessor,7/25/2024
unidad-de-oftalmologia-y-catarata.negocio.site,dispossessor,7/25/2024
signatureperformance.com,dispossessor,7/25/2024
lipsg.com,dispossessor,7/25/2024
umaps.hn,dispossessor,7/25/2024
myhomecarellc.com,dispossessor,7/25/2024
navalaviationmuseum.org,dispossessor,7/25/2024
nationalflightacademy.com,dispossessor,7/25/2024
umbrellaproperties.com,dispossessor,7/25/2024
UMBRELLA PROPERTIES PART2,dispossessor,7/25/2024
UMAPS - PART2,dispossessor,7/25/2024
fidelia-consulting.com,dispossessor,7/25/2024
fidelia-consulting.com PART2,dispossessor,7/25/2024
olympusgrp.com Part1,dispossessor,7/25/2024
MONTERO & SEGURA,madliberator,7/25/2024
VITALDENT,madliberator,7/25/2024
MINISTERO DELLA CULTURA,madliberator,7/25/2024
CROSSWEAR TRADING LTD,madliberator,7/25/2024
Cities Network,madliberator,7/25/2024
ZB Financial Holdings,madliberator,7/25/2024
Uw logistieke partner,madliberator,7/25/2024
ORBINOX,madliberator,7/25/2024
www.donaanita.com,ransomcortex,7/25/2024
perfeitaplastica.com.br,ransomcortex,7/25/2024
www.respirarlondrina.com.br,ransomcortex,7/25/2024
painproclinics.com,ransomcortex,7/25/2024
Beowulfchain,vanirgroup,7/25/2024
Qinao,vanirgroup,7/25/2024
Athlon,vanirgroup,7/25/2024
HTE Technologies,eldorado,7/25/2024
goughhomes.com,eldorado,7/25/2024
Baker Triangle,eldorado,7/25/2024
www.tankerska.hr,eldorado,7/25/2024
cityofpensacola.com,eldorado,7/25/2024
thunderbirdcc.org,eldorado,7/25/2024
www.itasnatta.edu.it,eldorado,7/25/2024
panzersolutions.com,eldorado,7/25/2024
lindostar.it,eldorado,7/25/2024
burotec.biz,eldorado,7/25/2024
celplan.com,eldorado,7/25/2024
adamshomes.com,eldorado,7/25/2024
TBMCG.com,eldorado,7/25/2024
www.vet.k-state.edu,eldorado,7/25/2024
www.uccretrievals.com,eldorado,7/25/2024
Insula Group,bianlian,7/25/2024
About Handala!,handala,7/25/2024
About INCD !,handala,7/25/2024
About Israel HCT !,handala,7/25/2024
About Israel Health !,handala,7/25/2024
About Israel Rosh Ha&#8217;ayin !,handala,7/25/2024
About Israel companies!,handala,7/25/2024
About Israel Radars!,handala,7/25/2024
About Israel Fake news companies,handala,7/25/2024
Israel agriculture company Hacked,handala,7/25/2024
Israel water facilities Hacked!,handala,7/25/2024
Viber Messenger Source and Data!,handala,7/25/2024
About Israel Kogol Unitrade Ltd,handala,7/25/2024
About Israel 8200 Unit,handala,7/25/2024
Israel Elitech Company Hacked,handala,7/25/2024
Israel Textile Hacked,handala,7/25/2024
Israel Massad Quality Hacked,handala,7/25/2024
Israel largest cyber security college,handala,7/25/2024
Israel 99 Digital Hacked!,handala,7/25/2024
Israel Radars Hacked!,handala,7/25/2024
Zionists Kashin Distillery Hacked,handala,7/25/2024
Zionists High Group Hacked,handala,7/25/2024
Zionists Amigour Company Hacked,handala,7/25/2024
Zionists Harmony Pharm Hacked,handala,7/25/2024
Ramat Gan Academic College Hacked,handala,7/25/2024
Zionist information technology Hacked,handala,7/25/2024
My City application Hacked,handala,7/25/2024
Zionists Elfi-Tech Hacked,handala,7/25/2024
SolidCAM Hacked,handala,7/25/2024
SolidCAM LEAK,handala,7/25/2024
Ma&#8217;agan Michael Kibbutz,handala,7/25/2024
SolidCAM 2024 SP0,handala,7/25/2024
Zerto Security Hacked,handala,7/25/2024
Independent Education System Hacked,handala,7/25/2024
Zionists Sonol Hacked ( Gas Stations ),handala,7/25/2024
Sheba Medical Center Hacked,handala,7/25/2024
Innovalve Bio Medical Hacked,handala,7/25/2024
Eyal Baror the key official of the 8200 unit,handala,7/25/2024
Handala&#8217;s attack on Israeli organizations,handala,7/25/2024
Zionists BLEnergy Hacked,handala,7/25/2024
German University of Technology in Oman,FOG,7/25/2024
Wichita State University Campus of Applied Sciences and Technology,FOG,7/25/2024
supergardens.com.au,dragonforce,7/25/2024
hampdenvets.co.uk,dragonforce,7/25/2024
grgravel.com,dragonforce,7/25/2024
elitefitness.co.nz,dragonforce,7/25/2024
adm.gray-adams.com,dragonforce,7/25/2024
panurgyvt.com,dragonforce,7/25/2024
www.raffmetal.it,dragonforce,7/25/2024
mainlandmachinery.com,dragonforce,7/25/2024
www.rcc911.org,dragonforce,7/25/2024
BLEnergy Sensitive Leak,handala,7/25/2024
crimsonwinegroup.com,abyss,7/25/2024
tccfleet.com,lockbit3,7/25/2024
petroassist.co.uk,lockbit3,7/25/2024
e21c.co.uk,lockbit3,7/25/2024
Owens Valley Career Development Center,medusa,7/25/2024
Coffrage LD,medusa,7/25/2024
Vivara,medusa,7/25/2024
Stienemann,spacebears,7/25/2024
www.baiminstitute.org/,ransomhub,7/25/2024
http://www.pojoaque.org,blacksuit,7/25/2024
Kusum Group of Companies,ragroup,7/25/2024
TheLutheranFoundation,ragroup,7/25/2024
Melchers Singapore,ragroup,7/25/2024
As****fs,ragroup,7/25/2024
SKC West,akira,7/25/2024
simple-solution-systems,qilin,7/25/2024
Bunkhouse Group,bianlian,7/25/2024
Playa Vista Job Opportunities and Business Services,bianlian,7/25/2024
Accelon Technologies Private,bianlian,7/25/2024
Valisana,ransomhouse,7/25/2024
Pojoaque,blacksuit,7/25/2024
vrd.be,madliberator,7/24/2024
Betances Health Center,hunters,7/24/2024
BLEnergy,handala,7/24/2024
"Jack ""Designer"" Sparrow.",donutleaks,7/24/2024
American Acryl,akira,7/24/2024
Electroalfa,akira,7/24/2024
CALDAN Conveyor,akira,7/24/2024
forestparkga.gov,monti,7/24/2024
Regas (regasenergy.com),monti,7/24/2024
Dimbleby Funeral Homes,dragonforce,7/24/2024
John Gallin & Son,dragonforce,7/24/2024
Industrial Bolsera,donutleaks,7/24/2024
RhinoCorps,blacksuit,7/24/2024
Congoleum,play,7/23/2024
http://rhinocorps.com,blacksuit,7/23/2024
"Warning: some of webchats are unavailable. We are working to resolve the issue, all timers",daixin,7/23/2024
Anyone.. Who need some bags?,donutleaks,7/23/2024
sigmacontrol.eu,ransomhub,7/23/2024
siParadigm,akira,7/23/2024
eurovilla.hr,darkvault,7/23/2024
Notarkammer Pfalz,akira,7/23/2024
Win Systems,akira,7/23/2024
thesourcinggroup.com,dAn0n,7/23/2024
www.byzan.com,ransomhub,7/23/2024
maingroup,incransom,7/23/2024
Cedar Technologies,medusa,7/23/2024
Royal Brighton Yacht Club,medusa,7/23/2024
ValeCard,medusa,7/23/2024
H&H Group,medusa,7/23/2024
Jariet Technologies,medusa,7/23/2024
Globes,medusa,7/23/2024
AA Munro Insurance,medusa,7/23/2024
verco.co.uk\$17.5M\United Kingdom\592GB\100% DISCLOSED,cactus,7/23/2024
isometrix.com\$45.8M\USA\126GB\100% DISCLOSED,cactus,7/23/2024
LawDepot,rhysida,7/23/2024
Association Management Strategies(AAMC.local),incransom,7/23/2024
CIMP.COM,incransom,7/23/2024
www.benchinternational.com/,ransomhub,7/22/2024
memc.com,blackbasta,7/22/2024
SH Pension,everest,7/22/2024
Guaranteed Supply Company,ransomhouse,7/22/2024
Sibanye-Stillwater,ransomhouse,7/22/2024
Acadian Ambulance (US),daixin,7/22/2024
MEMC,blackbasta,7/22/2024
Hv*************.de,cloak,7/22/2024
We*******.com,cloak,7/22/2024
Ka******.com,cloak,7/22/2024
RiverSoft,ransomhouse,7/22/2024
Sherbrooke Metals,BrainCipher,7/21/2024
Apex Global | Big leak outlooks - 2tb.,BrainCipher,7/21/2024
Cole Technologies Group,BrainCipher,7/21/2024
Family Wealth Advisors Ltd.,BrainCipher,7/21/2024
Mars 2 LLC,BrainCipher,7/21/2024
KickDown ESET company. No overpayments at 0% (renamed and update),donutleaks,7/21/2024
Handalaâ€™s attack on Israeli organizations,handala,7/21/2024
www.garudafood.com,ransomhub,7/20/2024
Queens County Public Administrator,rhysida,7/20/2024
www.zepter.de/,ransomhub,7/20/2024
Reward Hospitality from EFC Group,blacksuit,7/20/2024
https://ecfgroup.com/en/brand/reward-hospitality/;https://www.rewardhospitality.com.au/,blacksuit,7/20/2024
ESET. PREMIUM.,donutleaks,7/20/2024
Doodle Tech,arcusmedia,7/20/2024
www.kumagaigumi.co.jp,ransomhub,7/20/2024
ceopag.com.br/,ransomhub,7/19/2024
Arcmed Group,hunters,7/19/2024
https://leechlakegaming.com,cicada3301,7/19/2024
Leech Lake Gaming,cicada3301,7/19/2024
A*****D,flocker,7/19/2024
KuiperCompagnons,ransomhouse,7/19/2024
concorddirect.com,lockbit3,7/19/2024
townandforest.co.uk,lockbit3,7/19/2024
norton.k12.ma.us,lockbit3,7/19/2024
energateinc.com,lockbit3,7/19/2024
plantmachineworks.com,lockbit3,7/19/2024
piedmonthoist.com,lockbit3,7/19/2024
gptchb.org,lockbit3,7/19/2024
assih.com,lockbit3,7/19/2024
wattlerange.sa.gov.au,lockbit3,7/19/2024
claycountyin.gov,lockbit3,7/19/2024
iteam.gr,lockbit3,7/19/2024
albonanova.at,lockbit3,7/19/2024
lothar-rapp.de,lockbit3,7/19/2024
goldstarmetal.com,lockbit3,7/19/2024
glsco.com,lockbit3,7/19/2024
paysdelaloire.fr,lockbit3,7/19/2024
troyareasd.org,lockbit3,7/19/2024
barkingwell.gr,lockbit3,7/19/2024
fbrlaw.com,lockbit3,7/19/2024
customssupport.be,lockbit3,7/19/2024
joliet86.org,lockbit3,7/19/2024
A*****D.com,flocker,7/19/2024
www.glowfm.nl,ransomhub,7/19/2024
Law Offices of the Public Defender - New Mexico,rhysida,7/19/2024
Infomedika,ransomhouse,7/19/2024
Next step healthcar,qilin,7/19/2024
Seamon Whiteside,hunters,7/18/2024
Santa Rosa,hunters,7/18/2024
Northeast Rehabilitation Hospital Network,hunters,7/18/2024
ZSZAALEJI.cz ,qilin,7/18/2024
all-mode.com,donutleaks,7/18/2024
aedifica.com/,ransomhub,7/18/2024
www.erma-rtmo.it,ransomhub,7/18/2024
metalfrio.com.br,ransomhub,7/18/2024
www.newcastlewa.gov,ransomhub,7/18/2024
pgd.pl,ransomhub,7/18/2024
Lacey Serrano,spacebears,7/18/2024
Jaden Hamilton,spacebears,7/18/2024
Yeo Nielsen,spacebears,7/18/2024
Modern Automotive Group,blackbyte,7/18/2024
Modernauto,blackbyte,7/17/2024
Gandara Center,rhysida,7/17/2024
Hayden Power Group,play,7/17/2024
C???o???m,play,7/17/2024
labline.it,donutleaks,7/17/2024
MIPS Technologies,play,7/17/2024
ZSZAALEJI.cz,qilin,7/17/2024
www.hlbpr.com,ransomhub,7/17/2024
isometrix.com,cactus,7/17/2024
isometrix.com\$45.8M\USA\126GB\&lt;1% DISCLOSED,cactus,7/17/2024
A.L.P. Lighting Components,incransom,7/17/2024
BENICULTURALI.IT,madliberator,7/17/2024
crosswear.co.uk,madliberator,7/17/2024
sacities.net,madliberator,7/17/2024
zb.co.zw,madliberator,7/17/2024
"The Law Office of Omar O. Vargas, P.C.",everest,7/17/2024
STUDIO NOTARILE BUCCI â€“ OLMI,everest,7/17/2024
https://www.groupepro-b.com,cicada3301,7/17/2024
GroupePRO-B,cicada3301,7/16/2024
ceopag.com.br / ceofood.com.br,ransomhub,7/16/2024
Greenheck,meow,7/16/2024
CBIZ Inc,meow,7/16/2024
Hewlett Packard Enterprise,meow,7/16/2024
BCS Systems,meow,7/16/2024
Guhring,meow,7/16/2024
Odfjell Drilling,meow,7/16/2024
Golan Christie Taglia,meow,7/16/2024
First Commonwealth Federal Credit Union,meow,7/16/2024
Geelong Lutheran College,fog,7/16/2024
Asbury Theological Seminary,fog,7/16/2024
Djg Projects,fog,7/16/2024
Verweij Elektrotechniek,fog,7/16/2024
Alvin Independent School District,fog,7/16/2024
West Allis-West Milwaukee School District,fog,7/16/2024
www.cloudeurope.it/,ransomhub,7/16/2024
nepa.gov.af/,ransomhub,7/16/2024
[temporary] Warning for Eyal Baror,handala,7/16/2024
www.benchinternational.com,ransomhub,7/16/2024
www.cameronhodges.com,ransomhub,7/16/2024
Braum's Inc,hunters,7/16/2024
Lantronix Inc.,hunters,7/16/2024
HOYA Corporation,hunters,7/16/2024
Mainland Machinery,dragonforce,7/16/2024
SBRPCA,dragonforce,7/16/2024
Conexus MedStaff,akira,7/16/2024
verco.co.uk\$17.5M\United Kingdom\592GB\&lt;1% DISCLOSED,cactus,7/16/2024
Nuevatel,dunghill,7/15/2024
Innovalve Bio Medical,handala,7/15/2024
www.baiminstitute.org,ransomhub,7/15/2024
Gramercy Surgery Center,everest,7/15/2024
integraservices,mallox,7/15/2024
XENAPP-GLOBER,mallox,7/15/2024
posiplus.com,blackbasta,7/15/2024
hpecds.com,blackbasta,7/15/2024
Amino Transport,akira,7/15/2024
"Goede, DeBoest & Cross, PLLC.",rhysida,7/15/2024
Posi+,blackbasta,7/15/2024
"CDS, a Hewlett Packard Enterprise company",blackbasta,7/15/2024
Sheba Medical Center,handala,7/15/2024
usdermpartners.com,blackbasta,7/15/2024
atos.com,blackbasta,7/15/2024
RZO,hunters,7/15/2024
MS Ultrasonic Technology Group,hunters,7/15/2024
Gibbs Hurley Chartered Accountants,hunters,7/15/2024
ComNet Communications,hunters,7/15/2024
Thompson CreekÂ® Window Company,blackbasta,7/15/2024
Atos,blackbasta,7/15/2024
thompsoncreek.com_wa,blackbasta,7/15/2024
northernsafety.com_wa,blackbasta,7/15/2024
greenlightbiosciences.com,abyss,7/15/2024
upcli.com,cloak,7/15/2024
Vi*********.dk,cloak,7/15/2024
valleylandtitleco.com - UPD,donutleaks,7/15/2024
www.netavent.dk/,ransomhub,7/14/2024
www.lynchaluminum.com/,ransomhub,7/14/2024
www.eurostrand.de/,ransomhub,7/14/2024
luzan5.com,blackout,7/14/2024
BrownWinick,rhysida,7/14/2024
Texas Alcohol & Drug Testing Service,bianlian,7/14/2024
Texas Alcohol and Drug Testing Service,bianlian,7/14/2024
a-g.com - data publication 38gb (150K),blacksuit,7/13/2024
gbhs.org Publication 51gb,blacksuit,7/13/2024
eni.com&mellitahog.ly,ransomhub,7/13/2024
Kenya Urban Roads Authority,hunters,7/13/2024
Carigali Hess Operating Company,hunters,7/13/2024
eni.com&amp;mellitahog.ly,ransomhub,7/13/2024
https://gbhs.org/,blacksuit,7/13/2024
gbhs.org 07/12 Publication 51gb,blacksuit,7/13/2024
The Coffee Bean & Tea Leaf,incransom,7/13/2024
State of Alabama - Alabama Department Of Education,incransom,7/13/2024
erne,incransom,7/13/2024
ARISTA,spacebears,7/12/2024
Preferred IT Group,bianlian,7/12/2024
Wagner-Meinert,ransomexx,7/12/2024
www.zepter.de,ransomhub,7/12/2024
www.sfmedical.de/,ransomhub,7/12/2024
www.riteaid.com,ransomhub,7/12/2024
GED Lawyers,arcusmedia,7/12/2024
UMBRELLA PROPERTIES,dispossessor,7/12/2024
UMAPS,dispossessor,7/12/2024
olympusgrp.com,dispossessor,7/12/2024
Hyperice,play,7/11/2024
diligentusa.com,embargo,7/11/2024
Uae gov breach,pryx,7/11/2024
Image Microsystems,blacksuit,7/11/2024
http://dealscoop.com,blacksuit,7/11/2024
www.lynchaluminum.com,ransomhub,7/11/2024
www.eurostrand.de,ransomhub,7/11/2024
www.netavent.dk,ransomhub,7/11/2024
Financoop,akira,7/11/2024
Sigma,akira,7/11/2024
Sonol ( Gas Stations ),handala,7/11/2024
www.bfcsolutions.com,ransomhub,7/11/2024
hundhausen.de\$150M\Germany\650GB\100% DISCLOSED,cactus,7/11/2024
hydmech.com\$47.2M\Canada\980GB\100% DISCLOSED,cactus,7/11/2024
The 21st Century Energy Group,play,7/11/2024
Texas Electric Cooperatives,play,7/11/2024
T P C I,play,7/11/2024
City of Cedar Falls,blacksuit,7/10/2024
www.swcs-inc.com/,ransomhub,7/10/2024
www.hauptmann.at/,ransomhub,7/10/2024
www.finecopneumatica.com/,ransomhub,7/10/2024
http://cedarfalls.com,blacksuit,7/10/2024
P448,akira,7/10/2024
Usina Alta Mogiana S/A,akira,7/10/2024
Usina Alta Mogiana S /A,akira,7/10/2024
Ronglian Group,ransomhouse,7/10/2024
O***M,flocker,7/10/2024
Rcbc data download,pryx,7/10/2024
Inland Audio Visual,akira,7/9/2024
Indika Energy,hunters,7/9/2024
MunicipalitÃ© La Guadeloupe,qilin,7/9/2024
williamsrdm.com,qilin,7/9/2024
W.P.J. McCarthy and Company ,qilin,7/9/2024
jean-nouvel ,qilin,7/9/2024
watergate ,qilin,7/9/2024
Madero,qilin,7/9/2024
maccarinelli.it ,qilin,7/9/2024
The Wacks Law Group ,qilin,7/9/2024
easchangesystems ,qilin,7/9/2024
Excelsior Orthopaedics,monti,7/9/2024
www.daesangamerica.com/,ransomhub,7/9/2024
Heidmar,akira,7/9/2024
REPLIGEN,incransom,7/9/2024
HITC.VN,stormous,7/9/2024
Raffmetal Spa,dragonforce,7/8/2024
Allied Industrial Gr oup,akira,7/8/2024
Esedra,akira,7/8/2024
Allied Industrial Group,akira,7/8/2024
Federated Co-operatives,akira,7/8/2024
Federated Co-operati ves,akira,7/8/2024
Guhring USA,incransom,7/8/2024
millimages.com\$12.6M\France\147GB\100% DISCLOSED,cactus,7/8/2024
www.glynmarais.co.za\$12.6M\South Africa\105GB\100% DISCLOSED,cactus,7/8/2024
fbttransport.com\$70.8M\USA\180GB\100% DISCLOSED,cactus,7/8/2024
daystar.com\$120.3M\USA\125GB\100% DISCLOSED,cactus,7/8/2024
noab.nl,lockbit3,7/8/2024
Spandex.com/,ransomhub,7/7/2024
Strauss Brands,medusa,7/7/2024
Harry Perkins Institute of medical research,medusa,7/7/2024
Viasat,medusa,7/7/2024
Olympus Group,medusa,7/7/2024
MYC Media,rhysida,7/7/2024
a-g.com 7/10/24 - data publication 38gb (150K),blacksuit,7/6/2024
baiminstitute.org,ransomhub,7/6/2024
https://www.a-g.com/,blacksuit,7/6/2024
The Wacks Law Group,qilin,7/6/2024
pomalca.com.pe,qilin,7/5/2024
Center for Human Capital Innovation (centerforhci.org),incransom,7/5/2024
waupacacounty-wi.gov,incransom,7/5/2024
waupaca.wi.us,incransom,7/5/2024
www.nttdata.ro/,ransomhub,7/5/2024
ws-stahl.eu,lockbit3,7/5/2024
homelandvinyl.com,lockbit3,7/5/2024
eicher.in,lockbit3,7/5/2024
floridahealth.gov/,ransomhub,7/5/2024
National Health Laboratory Services,blacksuit,7/5/2024
http://nhls.ac.za,blacksuit,7/5/2024
Un Museau,spacebears,7/5/2024
Lexibar,spacebears,7/5/2024
Haylem,spacebears,7/5/2024
Texas Recycling,play,7/4/2024
Prairie Athletic Club,play,7/4/2024
Innerspec Technologies,play,7/4/2024
INDA's,play,7/4/2024
Fareri Associates,play,7/4/2024
Elyria Foundry,play,7/4/2024
Island Transportation Corp.,bianlian,7/4/2024
"Legend Properties, Inc.",bianlian,7/4/2024
Transit Mutual Insurance Corporation,bianlian,7/4/2024
"RCBC.edu Data Breach: over 30,000 University Applications Exposed",pryx,7/4/2024
hcri.edu,ransomhub,7/4/2024
Creative Realities,ransomhouse,7/4/2024
?¡oquitlam Concrete,hunters,7/4/2024
Multisuns Communication,hunters,7/4/2024
gerard-perrier.com,embargo,7/4/2024
Abileneisd.org,cloak,7/4/2024
Dun*****************uk,cloak,7/4/2024
aedifica.com,ransomhub,7/4/2024
sequelglobal.com,darkvault,7/3/2024
daniellegroup.com/,ransomhub,7/3/2024
badel1862.hr,blackout,7/3/2024
cipl.org.in/,ransomhub,7/3/2024
midamea.com&lt;Auction&gt;,ransomhub,7/3/2024
Explomin,akira,7/3/2024
Alimac,akira,7/3/2024
midamea.comAuction,ransomhub,7/3/2024
ramservices.com,underground,7/3/2024
foremedia.net,darkvault,7/3/2024
www.swcs-inc.com,ransomhub,7/3/2024
valleylandtitleco.com,donutleaks,7/3/2024
F*****H,flocker,7/3/2024
K*****S,flocker,7/3/2024
I-âù?ï¸è-TEXAS,donutleaks,7/3/2024
www.finecopneumatica.com,ransomhub,7/3/2024
www.hauptmann.at,ransomhub,7/3/2024
www.daesangamerica.com,ransomhub,7/3/2024
merrymanhouse.org,lockbit3,7/2/2024
fairfieldmemorial.org,lockbit3,7/2/2024
equinocioplay.com.br/,ransomhub,7/2/2024
www.sfmedical.de,ransomhub,7/2/2024
Salton,akira,7/2/2024
P1 Technologies,akira,7/2/2024
Longview Oral and Maxillofacial Surgery,bianlian,7/2/2024
WheelerShip,hunters,7/2/2024
Grand Rapids Gravel,dragonforce,7/2/2024
Franciscan Friars of the Atonement,dragonforce,7/2/2024
Elite Fitness,dragonforce,7/2/2024
Gray & Adams,dragonforce,7/2/2024
Vermont Panurgy,dragonforce,7/2/2024
floridahealth.gov,ransomhub,7/2/2024
www.nttdata.ro,ransomhub,7/2/2024
Super Gardens,dragonforce,7/1/2024
Hampden Veterinary Hospital,dragonforce,7/1/2024
Indonesia Terkoneksi,BrainCipher,7/1/2024
www.mangimifusco.it/,ransomhub,7/1/2024
SYNERGY PEANUT,akira,7/1/2024
Ethypharm,underground,7/1/2024
latinusa.co.id,lockbit3,7/1/2024
kbc-zagreb.hr,lockbit3,7/1/2024
maxcess-logistics.com,killsec,7/1/2024
Independent Education System,handala,7/1/2024
Bartlett & Weigle Co. LPA.,hunters,7/1/2024
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,

