Organization,Threat Actor,Date
The Physical Medicine and Rehabilitation Center,kairos,11/18/2024
Formosa Certified Public Accountants,kairos,11/18/2024
Clay Platte Family Medicine Clinic,kairos,11/18/2024
"Accounting & Advisory Services,",kairos,11/18/2024
Sunshine Center,kairos,11/18/2024
Kansas Regenerative medicine centre,kairos,11/18/2024
www.smarts-engineering.de,helldown,11/18/2024
www.qualiform.cz,helldown,11/18/2024
www.nightnurse.ch,helldown,11/18/2024
www.knoxlawcenter.com,helldown,11/18/2024
www.csikitchenandbath.com,helldown,11/18/2024
www.compassfs.net,helldown,11/18/2024
www.co.san-jacinto.tx.us,helldown,11/18/2024
valleyfirm.com,helldown,11/18/2024
tivoli-33.org,helldown,11/18/2024
lacliniqueducoureur.com,helldown,11/18/2024
klinik-am-kurpark.de,helldown,11/18/2024
hausdesstiftens.org,helldown,11/18/2024
generaldentistryforchildren.com,helldown,11/18/2024
fuelco-us.com,helldown,11/18/2024
americanventures.com,helldown,11/18/2024
Conseil scolaire Viamonde,termite,11/18/2024
Lebenshilfe Heinsberg,termite,11/18/2024
Oman Oil,termite,11/18/2024
Culligan,termite,11/18/2024
Nifast,termite,11/18/2024
http://betrvom4agzebo27bt7o3hk35tvr7ppw3hrx5xx4ecvijwfsb4iufoyd.onion/kciaviation.com/,blacksuit,11/18/2024
SW Reclaim,killsecurity,11/18/2024
Wilson Tarquin,killsecurity,11/18/2024
BluMed Health,killsecurity,11/18/2024
Dragon Capital,killsecurity,11/18/2024
Buddy Loan,killsecurity,11/18/2024
Followup CRM,killsecurity,11/18/2024
vbuzrt.hu,incransom,11/18/2024
ucv.es,incransom,11/18/2024
europe-qualité,incransom,11/18/2024
a4hs-dom.local,incransom,11/18/2024
Webb Institute,incransom,11/18/2024
The University and College Union,incransom,11/18/2024
The Coffee Bean & Tea Leaf,incransom,11/18/2024
Storck-Baugesellschaft mbH,incransom,11/18/2024
State of Alabama - Alabama Department Of Education,incransom,11/18/2024
San Francisco Sheriff's Department (sjcso.local),incransom,11/18/2024
San Francisco Ballet,incransom,11/18/2024
Planar,incransom,11/18/2024
PHARMATIS-SAS,incransom,11/18/2024
Health Quality Council,incransom,11/18/2024
Pinger - USA,hellcat,11/18/2024
College of Business - Tanzania,hellcat,11/18/2024
Ministry of Education - Jordan,hellcat,11/18/2024
Schneider Electric - France,hellcat,11/18/2024
Contact us,hellcat,11/18/2024
rmn.fr,braincipher,11/18/2024
ghanare.com,braincipher,11/18/2024
fabamaq.com,braincipher,11/18/2024
cyceron.fr,braincipher,11/18/2024
beinlaw.co.il - Prof. Bein &amp; Co.,braincipher,11/18/2024
Mars 2 LLC,braincipher,11/18/2024
K&amp;S Tool &amp; Mfg Co.,braincipher,11/18/2024
G-One Auto Parts de México S.A. de C.V.,braincipher,11/18/2024
Family Wealth Advisors Ltd.,braincipher,11/18/2024
Cole Technologies Group,braincipher,11/18/2024
COOPERATIVA TELEFONICA DE CALAFATE LTD.,braincipher,11/18/2024
CHRISTODOULOS G. VASSILIADES &amp; CO. LLC,braincipher,11/18/2024
Berridge Manufacturing Co.,braincipher,11/18/2024
Basilio Advogados,braincipher,11/18/2024
fleetequipment.com,eldorado,11/18/2024
atd-american.com,eldorado,11/18/2024
uccretrievals.com,eldorado,11/18/2024
tbmcg.com,eldorado,11/18/2024
premierpackaging.com,eldorado,11/18/2024
htetech.com,eldorado,11/18/2024
goughconstruction.com,eldorado,11/18/2024
pesprograms.com,eldorado,11/18/2024
palmfs.com,eldorado,11/18/2024
kennedyfunding.com,eldorado,11/18/2024
auto-recyclers.com,eldorado,11/18/2024
allianceind.com,eldorado,11/18/2024
avioesforza.it,eldorado,11/18/2024
newriverelectrical.com,eldorado,11/18/2024
seaglesafety.com,eldorado,11/18/2024
rccauto.com,eldorado,11/18/2024
itasnatta.edu.it,eldorado,11/18/2024
tankerska.hr,eldorado,11/18/2024
a1mobilelock.com,eldorado,11/18/2024
curvc.com,eldorado,11/18/2024
thinksimple.com,eldorado,11/18/2024
patricksanderscompany.com,eldorado,11/18/2024
mullenwylie.com,eldorado,11/18/2024
cmclb.com,eldorado,11/18/2024
cucinatagliani.com,eldorado,11/18/2024
datacampos.com,eldorado,11/18/2024
gccustommetal.com,eldorado,11/18/2024
bshsoft.com,eldorado,11/18/2024
aberdeenwa.gov,eldorado,11/18/2024
compra-aruba.com,eldorado,11/18/2024
mmpunion.com,eldorado,11/18/2024
www.keizers.ca,eldorado,11/18/2024
barranquitas.pr.gov,eldorado,11/18/2024
phxcmp.com,eldorado,11/18/2024
myrtlebeachcustomhomebuilder.com,eldorado,11/18/2024
www.pcafterhours.net,eldorado,11/18/2024
bellstaxservice.com,eldorado,11/18/2024
tiendascarrion.com,eldorado,11/18/2024
www.lalucky.com,eldorado,11/18/2024
Waters Truck and Tractor (waterstruck.com),FOG,11/18/2024
allconstructiongroupwv.com,ransomhub,11/18/2024
Dorner Law & Title Services,hunters,11/18/2024
nanolive.ch 2.0,bashe,11/18/2024
bcllegal.com\$16.7M\United Kingdom\829GB\100% DISCLOSED,cactus,11/18/2024
hacla.org\$1.9B\USA\861GB\100% DISCLOSED,cactus,11/18/2024
lsst.ac\$72.2M\United Kingdom\845GB\100% DISCLOSED,cactus,11/18/2024
lumiplan.com\$49.2M\France\652GB\100% DISCLOSED,cactus,11/18/2024
Mantinga,hunters,11/18/2024
"Fleet Equipment Center, Inc.",ElDorado,11/18/2024
ATD-American,ElDorado,11/18/2024
K-State College of Veterinary Medicine,ElDorado,11/18/2024
"UCC Retrievals, Inc.",ElDorado,11/18/2024
"TBM Consulting Group, Inc.",ElDorado,11/18/2024
Premier Packaging,ElDorado,11/18/2024
LINDOSTAR,ElDorado,11/18/2024
Gough Construction,ElDorado,11/18/2024
Programs Improving Public Safety,ElDorado,11/18/2024
Palm Facility Services,ElDorado,11/18/2024
Kennedy Funding,ElDorado,11/18/2024
BUROTEC S.A.,ElDorado,11/18/2024
A & L Auto Recyclers,ElDorado,11/18/2024
"Alliance Industries, LLC.",ElDorado,11/18/2024
"CelPlan Technologies, Inc.",ElDorado,11/18/2024
Panzer Solutions LLC Business Services,ElDorado,11/18/2024
The Recycler Core,ElDorado,11/18/2024
Thunderbird Country Club,ElDorado,11/18/2024
"Istituto di Istruzione Superiore ""Giulio Natta""",ElDorado,11/18/2024
ANKERSKA PLOVIDBA d.d.,ElDorado,11/18/2024
Adams Homes,ElDorado,11/18/2024
A-1 Mobile Lock & Key,ElDorado,11/18/2024
CURVC Corp,ElDorado,11/18/2024
Pensacola,ElDorado,11/18/2024
Think Simple,ElDorado,11/18/2024
"Patrick Sanders and Company, P.C.",ElDorado,11/18/2024
"Mullen Wylie, LLC",ElDorado,11/18/2024
Cmc Construction Material,ElDorado,11/18/2024
Cucina Tagliani,ElDorado,11/18/2024
Data Campos Sistemas,ElDorado,11/18/2024
GC Custom Metal Fabricationsoon,ElDorado,11/18/2024
Business Systems House FZ-LLC,ElDorado,11/18/2024
Aberdeen,ElDorado,11/18/2024
Compra LTD Aruba,ElDorado,11/18/2024
Minuteman Press,ElDorado,11/18/2024
Keizer's Collision CSN & Automotive,ElDorado,11/18/2024
The Municipal Administration of Barranquitas and its Department of Finance,ElDorado,11/18/2024
The PHOENIX,ElDorado,11/18/2024
"Nations Homes Commercial & Residential Construction South Carolina, United States",ElDorado,11/18/2024
PC AfterHours,ElDorado,11/18/2024
Bells Tax Service,ElDorado,11/18/2024
Tiendas Carrion & Fernandez,ElDorado,11/18/2024
LA LUCKY Brand,ElDorado,11/18/2024
SUSTA S.r.l.,dragonforce,11/18/2024
Maxeon,medusa,11/18/2024
eastgateauto.com,blacksuit,11/18/2024
kciaviation.com,blacksuit,11/18/2024
Monster Electrical,akira,11/18/2024
Guard1,akira,11/18/2024
Bulbrite Industries,akira,11/18/2024
H2OBX Waterpark,akira,11/18/2024
Travis Pruitt & Associates,akira,11/18/2024
HUTTER ACUSTIX,akira,11/18/2024
Hager Group,akira,11/18/2024
Followup CRM,killsec,11/18/2024
Ge****og,ragroup,11/17/2024
Gu****me,ragroup,11/17/2024
Grupo Trisan,lynx,11/17/2024
http://www.hetrhedens.nl,blacksuit,11/17/2024
The Egyptian Tax Authority (ETA),moneymessage,11/17/2024
Apple Electric Ltd,medusa,11/17/2024
LEGO Construction Co,medusa,11/17/2024
Logistical Software Ltd,medusa,11/17/2024
Manens-Tifs SpA,medusa,11/17/2024
Conseil scolaire Viamonde,termite,11/17/2024
Lebenshilfe Heinsberg,termite,11/17/2024
Oman Oil,termite,11/17/2024
Culligan,termite,11/17/2024
Nifast,termite,11/17/2024
Ge****og,raworld,11/17/2024
Gu****me,raworld,11/17/2024
UATF,stormous,11/17/2024
Nunziaplast Srl,dragonforce,11/17/2024
Buddy Loan,killsec,11/17/2024
hetrhedens.nl,blacksuit,11/17/2024
texanscan.org,chort,11/17/2024
edwardsburgschoolsfoundation.org,chort,11/17/2024
Tri-TechElectronics.com,chort,11/17/2024
bartow.k12.ga.us,chort,11/17/2024
paaf.gov.kw,chort,11/17/2024
hartwick.edu,chort,11/17/2024
Dragon Capital,killsec,11/17/2024
https://www.brandywinecoachworks.com/,blacksuit,11/16/2024
http://www.billyheromans.com,blacksuit,11/16/2024
http://www.kapurinc.com,blacksuit,11/16/2024
American Addiction Centers,rhysida,11/16/2024
Grupo_Trisan,lynx,11/16/2024
brandywinecoachworks.com,blacksuit,11/16/2024
kapurinc.com,blacksuit,11/16/2024
potteau.com,ransomhub,11/15/2024
https://klarenbeek-transport.nl/,blacksuit,11/15/2024
https://www.surgicalassociates.com/,blacksuit,11/15/2024
https://www.billyheromans.com/,blacksuit,11/15/2024
https://www.kenmore.com/,blacksuit,11/15/2024
jhs.co.uk,ransomhub,11/15/2024
Total Patient Care LLC,everest,11/15/2024
Bio-Clima Service Srl,everest,11/15/2024
A Sensitive Touch Home Health;Alphastar Home Health Care;Heart of Texas Home Healthcare Se,everest,11/15/2024
Vector Transport (vectortransport.com),FOG,11/15/2024
www.gob.mx,ransomhub,11/15/2024
A&O IT Group,hunters,11/15/2024
https://www.marysville.k12.oh.us,blacksuit,11/15/2024
fortinainvestments.com,ransomhub,11/15/2024
klarenbeek-transport.nl,blacksuit,11/15/2024
surgicalassociates.com,blacksuit,11/15/2024
billyheromans.com,blacksuit,11/15/2024
kenmore.com,blacksuit,11/15/2024
marysville.k12.oh.us,blacksuit,11/15/2024
PHARMATIS-SAS,incransom,11/15/2024
BluMed Health,killsec,11/15/2024
Mark Thomas,lynx,11/14/2024
Pine Belt Cars,meow,11/14/2024
DieTech North America,meow,11/14/2024
Cottles Asphalt Maintenance Inc,meow,11/14/2024
Herron Todd White,meow,11/14/2024
J.S.T. Espana,meow,11/14/2024
Karl Malone Toyota,meow,11/14/2024
OMara Ag Equipment,meow,11/14/2024
Zyloware,meow,11/14/2024
"Pincu Barkan, Law Office and Notary",everest,11/14/2024
Kumla Kommun,hunters,11/14/2024
Live Aquaria,akira,11/14/2024
Wright Engineers,akira,11/14/2024
El Dorado Stores and Supermarkets,akira,11/14/2024
Ocean BeautySeafoods,akira,11/14/2024
AACANet,akira,11/14/2024
Ocean Park Mechanical,akira,11/14/2024
Datron WorldCommunications,akira,11/14/2024
Duplo USA,akira,11/14/2024
"MONVIA Holding, a.s.",akira,11/14/2024
Falvey LinenSupply,akira,11/14/2024
Xtrim TVCable,akira,11/14/2024
Action COACH,akira,11/14/2024
Yazoo ValleyElectric Power Assosiation,akira,11/14/2024
Allegheny Millwork & Lumber,akira,11/14/2024
Irr Supply Centers,akira,11/14/2024
SKS Bottle &Packaging,akira,11/14/2024
REV Engineering,akira,11/14/2024
Bergeron LLC,akira,11/14/2024
mk Technology Group,akira,11/14/2024
Saint Andrews Bureau,akira,11/14/2024
Ascend Packaging Systems,akira,11/14/2024
Tedkomp AB,akira,11/14/2024
"Pemberton Fabricators, Inc (Sexual Harassment videos inside)",akira,11/14/2024
Burmeister &Wain Scandinavian Contractor,akira,11/14/2024
Optical Cable Corporation,akira,11/14/2024
Ultimus,akira,11/14/2024
Tennis Canada,akira,11/14/2024
Don’s MobileGlass,akira,11/14/2024
ADT Freight Services Australia Pty Lt,sarcoma,11/14/2024
CP Construplan,sarcoma,11/14/2024
Dumont Printing,akira,11/14/2024
Berexco LLC,akira,11/14/2024
Intercomp,akira,11/14/2024
DynamicSystems,medusa,11/14/2024
Popular Life Insurance,sarcoma,11/14/2024
Micon National,sarcoma,11/14/2024
Kelowna Springs,sarcoma,11/14/2024
https://www.stalyhill-inf.tameside.sch.uk/,blacksuit,11/13/2024
http://www.axeon-360.com,ciphbit,11/13/2024
Hellmich,ransomhouse,11/13/2024
Sercomm,hunters,11/13/2024
Schmack,hunters,11/13/2024
midstatesindustrial.com,threeam,11/13/2024
Value Dental Center,everest,11/13/2024
Asaro Dental Aesthetics,everest,11/13/2024
Artistic Family Dental,everest,11/13/2024
American Associated Pharmacies,embargo,11/13/2024
stalyhill-inf.tameside.sch.uk,blacksuit,11/13/2024
AXEON 360,ciphbit,11/13/2024
COOPERATIVA TELEFONICA DE CALAFATE LTD.,BrainCipher,11/13/2024
G-One Auto Parts de México S.A. de C.V.,BrainCipher,11/13/2024
nanolive.ch 2.0,apt73,11/13/2024
sunnydayssunshinecenter.com,kairos,11/13/2024
formosacpa.com.tw,kairos,11/13/2024
clayplattefamily.com,kairos,11/13/2024
askyouraccountant.com,kairos,11/13/2024
pmrcenter.com,kairos,11/13/2024
kansasrmc.com,kairos,11/13/2024
Axpr Valve Science,killsec,11/13/2024
Medigroup.ca,ransomhub,11/12/2024
Orange County Pathology Medical Group,ragroup,11/12/2024
SK Gas,ragroup,11/12/2024
https://steppingstonesd.org/,blacksuit,11/12/2024
www.guymontigers.com,ransomhub,11/12/2024
https://jst.es/,blacksuit,11/12/2024
https://jarrellinc.com/,blacksuit,11/12/2024
Banco de Fomento Internacional,lynx,11/12/2024
TaxPros of Clermont,lynx,11/12/2024
Giggle Finance,killsec,11/12/2024
Orange County Pathology Medical Group,raworld,11/12/2024
SK Gas,raworld,11/12/2024
steppingstonesd.org,blacksuit,11/12/2024
Hillandale Farms,akira,11/12/2024
jst.es,blacksuit,11/12/2024
jarrellimc.com,blacksuit,11/12/2024
DSZ,lynx,11/11/2024
Future Metals,lynx,11/11/2024
Plowman Craven,lynx,11/11/2024
potteau.be,ransomhub,11/11/2024
https://www.supplytechnologies.com/,blacksuit,11/11/2024
https://www.maxxis.com/,blacksuit,11/11/2024
https://dezinecorp.com,blacksuit,11/11/2024
Dietzgen Corporation,hunters,11/11/2024
Amourgis & Associates,hunters,11/11/2024
nynewspapers.com,ransomhub,11/11/2024
comarchs.com,ransomhub,11/11/2024
tolbertlegal.com,ransomhub,11/11/2024
Banco Sucredito Regional S.A.U.,hunters,11/11/2024
National Institute of Administration,killsec,11/11/2024
Supply Technologies,blacksuit,11/11/2024
Maxxis International,blacksuit,11/11/2024
Followmont TransportPty Ltd,akira,11/11/2024
dezinecorp.com,blacksuit,11/11/2024
bitquail.com,ransomhub,11/10/2024
"Immuno Laboratories, Inc",bianlian,11/10/2024
OxyHealth,killsec,11/10/2024
"ATSG, Inc",bianlian,11/9/2024
"Palmisano and Goodman, P.A.",bianlian,11/9/2024
Siltech (siltechcorp.local),lynx,11/9/2024
Finger Beton Unternehmensgruppe,meow,11/9/2024
Karman Inc,meow,11/9/2024
Granite School District,rhysida,11/9/2024
NEBRASKALAND,lynx,11/9/2024
WimCoCorp,lynx,11/9/2024
"MENZIES CNAC (Jardine Aviation Services, Agility)",spacebears,11/9/2024
bitquail.com,ransomhub,11/9/2024
Mizuno (USA),bianlian,11/9/2024
"Palmisano & Goodman, P.A.",bianlian,11/9/2024
emefarmario.com.br,apt73,11/9/2024
bartleycorp.com,ransomhub,11/8/2024
interlabel.be,ransomhub,11/8/2024
del-electric.com,ransomhub,11/8/2024
ottosimon.co.uk\$16.6M\United Kingdom\1.9TB\&lt;1% DISCLOSED,cactus,11/8/2024
Healthcare Management Systems,bianlian,11/8/2024
Intermed Hospital Mongolia,spacebears,11/8/2024
MedElite Group,everest,11/8/2024
liftkits4less.com,apt73,11/8/2024
www.lamaisonducitron.com,apt73,11/8/2024
www.baldinger-ag.ch,apt73,11/8/2024
Marisa S.A,medusa,11/8/2024
www.assurified.com,apt73,11/8/2024
www.botiga.com.uy,apt73,11/8/2024
ottosimon.co.uk,cactus,11/8/2024
vbuzrt.hu,incransom,11/8/2024
nelconinc.biz,ransomhub,11/7/2024
www.fdc.ie,ransomhub,11/7/2024
www.cenergica.com,ransomhub,11/7/2024
www.bluco.com,ransomhub,11/7/2024
naj.ae,darkvault,11/7/2024
Lexco,meow,11/7/2024
Equator Worldwide,meow,11/7/2024
geminiindustriesinc.com,ransomhub,11/7/2024
dzsi.com,lynx,11/7/2024
futuremetals.com,lynx,11/7/2024
plowmancraven.co.uk,lynx,11/7/2024
www.msdl.ca,ransomhub,11/7/2024
New Law,hunters,11/7/2024
Postcard Mania,play,11/7/2024
europe-qualité,incransom,11/7/2024
Winnebago Public School Foundation,interlock,11/7/2024
Alliance Technical Group,medusa,11/7/2024
Jomar Electrical Contractors,medusa,11/7/2024
Howell Electric Inc,medusa,11/7/2024
ucv.es,incransom,11/7/2024
OSG.COM,ransomhub,11/6/2024
brandenburgerplumbing.com,ransomhub,11/6/2024
arcoexc.com,ransomhub,11/6/2024
Lincoln University,meow,11/6/2024
Cape Cod Regional Technical High School (capetech.us),FOG,11/6/2024
GSR Andrade Architects (gsr-andrade.com),FOG,11/6/2024
Interoute agency,lynx,11/6/2024
metroelectric.com,ransomhub,11/6/2024
sector5.ro,ransomhub,11/6/2024
LmayInteroute agency,lynx,11/6/2024
Smitty's Supply,play,11/6/2024
S & W Kitchens,play,11/6/2024
Paragon Plastics,play,11/6/2024
Delfin Design & Manufacturing,play,11/6/2024
klinkamkurpark,helldown,11/6/2024
hausdesstiftens.org,helldown,11/6/2024
nightnurse.ch,helldown,11/6/2024
fuelco,helldown,11/6/2024
VALLEYFIRM,helldown,11/6/2024
children,helldown,11/6/2024
knoxlawcenter,helldown,11/6/2024
AMERICANVENTURE,helldown,11/6/2024
CSIKBS,helldown,11/6/2024
SANJACINTOCOUNY,helldown,11/6/2024
compassfs,helldown,11/6/2024
lacliniqueducoureur,helldown,11/6/2024
TIVOLI-33,helldown,11/6/2024
qualiform.cz,helldown,11/6/2024
SMARTS-ENGINEER,helldown,11/6/2024
Dome Construction,play,11/6/2024
nwhealthporter.com,ransomhub,11/5/2024
pacificglazing.com,ransomhub,11/5/2024
Dome Construction,play,11/5/2024
ebrso,qilin,11/5/2024
Model Die & Mold,lynx,11/5/2024
Falco Sult,bianlian,11/5/2024
mh-m.org,embargo,11/5/2024
wexfordcounty.org,embargo,11/5/2024
apoyoconsultoria.com,ransomhub,11/5/2024
Fylde Coast Academy Trust,rhysida,11/5/2024
"Burch, APC",bianlian,11/5/2024
"L and B Transport, L.L.C.",bianlian,11/5/2024
sundt.com,ransomhub,11/5/2024
Memorial Hospital &amp; Manor,embargo,11/5/2024
www.colonialbh.org,qilin,11/5/2024
d****I,flocker,11/5/2024
Webb Institute,incransom,11/5/2024
Memorial Hospital & Manor,embargo,11/5/2024
Scolari,dragonforce,11/5/2024
McMillan Electric Company,medusa,11/5/2024
canstarrestorations.com,qilin,11/4/2024
AXIOM,qilin,11/4/2024
maxdata.com.br,ransomhub,11/4/2024
kenanasugarcompany.com,ransomhub,11/4/2024
goodline.com.au,ransomhub,11/4/2024
www.schweiker.de,ransomhub,11/4/2024
www.drbutlerandassociates.com,ransomhub,11/4/2024
www.mssupply.com,ransomhub,11/4/2024
fullfordelectric.com,ransomhub,11/4/2024
European External Action Service (EEAS),hunters,11/4/2024
csucontracting.com,ransomhub,11/4/2024
redphoenixconstruction.com,ransomhub,11/4/2024
Air Specialists Heating & Air Conditioning,hunters,11/4/2024
krigerconstruction.com,ransomhub,11/4/2024
caseconstruction.com,ransomhub,11/4/2024
lambertstonecommercial.com,ransomhub,11/4/2024
College of Business - Tanzania,hellcat,11/4/2024
Ministry of Education - Jordan,hellcat,11/4/2024
Schneider Electric - France,hellcat,11/4/2024
International University of Sarajevo,medusa,11/4/2024
Whitaker Construction Group,medusa,11/4/2024
Doctor 24x7,killsec,11/4/2024
Hemubo,hunters,11/3/2024
Elad municipality Hacked,handala,11/3/2024
The Law Offices of Jed Silverman,qilin,11/3/2024
"Russell Law Firm, LLC",bianlian,11/3/2024
Elad municipality,handala,11/3/2024
"L & B Transport, L.L.C.",bianlian,11/3/2024
guardianhc,stormous,11/3/2024
bravodigitaltrader.co.uk,ransomhub,11/2/2024
Imprimerie Peau,qilin,11/2/2024
"B Transport, L.L.C.",bianlian,11/2/2024
http://svpworldwide.com,blacksuit,11/2/2024
DieTech North America,qilin,11/2/2024
SVP Worldwide,blacksuit,11/2/2024
Sumitomo,killsec,11/2/2024
JS McCarthy Printers,play,11/1/2024
CGR Technologies,play,11/1/2024
www.sym-global.com,ransomhub,11/1/2024
www.fatboysfleetandauto.com,ransomhub,11/1/2024
www.tetco-group.com,ransomhub,11/1/2024
www.tigre.gob.ar,ransomhub,11/1/2024
www.usm.cl,ransomhub,11/1/2024
www.ua4rent.com,ransomhub,11/1/2024
www.rosito-bisani.com,ransomhub,11/1/2024
obe.com,ransomhub,11/1/2024
lighthouseelectric.com,ransomhub,11/1/2024
lumiplan.com\$49.2M\France\652GB\&lt;1% DISCLOSED,cactus,11/1/2024
eap.gr,ransomhub,11/1/2024
Cerp Bretagne Nord,hunters,11/1/2024
synertrade.com\$42M\USA\3TB\100% DISCLOSED,cactus,11/1/2024
vikurverk.is,lockbit3,11/1/2024
mirandaproduce.com.ve,lockbit3,11/1/2024
Hope Valley Recovery,rhysida,11/1/2024
Sabesp,ransomhouse,11/1/2024
lsst.ac\$72.2M\United Kingdom\845GB\&lt;1% DISCLOSED,cactus,11/1/2024
MENZIES CNAC (Jardine Aviation Services),spacebears,11/1/2024
www.mltmua.com,qilin,11/1/2024
DAIKIN THAILAND,qilin,11/1/2024
Heritage Golf,qilin,11/1/2024
Valu-Trac Investment Management,qilin,11/1/2024
propak,qilin,11/1/2024
Aiken Electric Cooperative,qilin,11/1/2024
Groupe Althays,qilin,11/1/2024
"AIMS, Inc. | Fuel Business Accounting Software, Jobber Software | Wholesale Petroleum Acco",qilin,11/1/2024
Freyberg Petroleum,qilin,11/1/2024
aziz oil,qilin,11/1/2024
PetroSouth,qilin,11/1/2024
patria.hu,qilin,11/1/2024
MCNA Dental Data Leak,everest,11/1/2024
CreaGen Inc Data Leak,everest,11/1/2024
Country Inn &#038; Suites by Radisson Data Leak,everest,11/1/2024
Broward Realty Corp Data Leak,everest,11/1/2024
Aspen Healthcare Data Leak,everest,11/1/2024
Arctrade,everest,11/1/2024
lumiplan.com,cactus,11/1/2024
United Sleep Diagnostics,medusa,11/1/2024
lsst.ac,cactus,11/1/2024
"AIMS, Inc. Fuel Business Accounting Software, Jobber Software Wholesale Petroleum Acco",qilin,11/1/2024
MCNA Dental,everest,11/1/2024
Houston Housing Authority,meow,10/31/2024
Askling Car (asklingbil.se),FOG,10/31/2024
www.mabeglobal.com,ransomhub,10/31/2024
anuenterprise.com.au,threeam,10/31/2024
inhometexas.com,threeam,10/31/2024
caillau.com.br,threeam,10/31/2024
sandray.com,threeam,10/31/2024
mpspromotions.com,threeam,10/31/2024
freedomhomecare.net,threeam,10/31/2024
BULLONERIE GALVIT,ragroup,10/31/2024
hacla.org\$1.9B\USA\861GB\&lt;1% DISCLOSED,cactus,10/31/2024
Brancaia,sarcoma,10/31/2024
TDM Technical Services,sarcoma,10/31/2024
CAS Software,sarcoma,10/31/2024
granjazul.com,ransomhub,10/31/2024
illumin8global.com,ransomhub,10/31/2024
BULLONERIE GALVIT,raworld,10/31/2024
hacla.org,cactus,10/31/2024
TRANSAK,stormous,10/31/2024
Maval Industries,play,10/31/2024
iFocus Consulting,play,10/30/2024
Unlimited Lawn Care,play,10/30/2024
Sunrise Express,play,10/30/2024
Pureflow Airdog,play,10/30/2024
Pelsue,play,10/30/2024
Paul White Company,play,10/30/2024
Maval Industries,play,10/30/2024
C**********M,flocker,10/30/2024
IM Cannabis Hacked,handala,10/30/2024
SmartSource (smartsource-inc.com),FOG,10/30/2024
Jillamy (jillamy.com),FOG,10/30/2024
tlie.org,ransomhub,10/30/2024
nagucoop.com,ransomhub,10/30/2024
IM Cannabis,handala,10/30/2024
www.baymark.com,ransomhub,10/29/2024
Dirksen Screw Products,play,10/29/2024
Dana Safety Supply,play,10/29/2024
Astac,play,10/29/2024
noblehouse.com.ph,ransomhub,10/29/2024
hcfinc.com,ransomhub,10/29/2024
www.ztexconstruction.com,ransomhub,10/29/2024
CLAS Information Services,bianlian,10/29/2024
"The Rosen Law Firm, P.A.",blackbasta,10/29/2024
Weber Packaging Solutions,blackbasta,10/29/2024
"Distribution Alternatives, Inc.",blackbasta,10/29/2024
CELO,blackbasta,10/29/2024
Surfnet Communications,arcusmedia,10/29/2024
projektalp.ch,abyss,10/29/2024
anhf.org.auh,abyss,10/29/2024
Jordan Public Schools (https://www.jordan.k12.mn.us/),FOG,10/29/2024
[DISCLOSED]Fursan Travel,ransomhouse,10/29/2024
[DISCLOSED]Universite Paris Sud,ransomhouse,10/29/2024
Sage Automotive Interior (sageautomotiveinteriors.com),FOG,10/29/2024
https://nathcompanies.com/,blacksuit,10/29/2024
Hello.,donutleaks,10/29/2024
Spirit Lake Community School District,medusa,10/29/2024
daserv.com,blackbasta,10/29/2024
celo.com,blackbasta,10/29/2024
rosenlegal.com,blackbasta,10/29/2024
weberpackaging.com,blackbasta,10/29/2024
www.trinitesolutions.com,apt73,10/29/2024
www.scopeset.de,apt73,10/29/2024
sokkakreatif.com,apt73,10/29/2024
www.legilog.fr,apt73,10/29/2024
nathcompanies.com,blacksuit,10/29/2024
Berridge Manufacturing Co.,BrainCipher,10/29/2024
Mastery Schools,dragonforce,10/29/2024
Accuracy International,dragonforce,10/29/2024
http://aerotecnic.com,blacksuit,10/28/2024
[File Tree and Full Data Dump]VOP CZ,ransomhouse,10/28/2024
Evergreen SD50 (evergreensd50.com),FOG,10/28/2024
flueid.com,ransomhub,10/28/2024
guymontigers.com,ransomhub,10/28/2024
harrispersonalinjury.com,ransomhub,10/28/2024
Triverus,lynx,10/28/2024
AGAS Hacked,handala,10/28/2024
K&S Tool & Mfg Co.,BrainCipher,10/28/2024
Basilio Advogados,BrainCipher,10/28/2024
CHRISTODOULOS G. VASSILIADES & CO. LLC,BrainCipher,10/28/2024
Fortis,killsec,10/28/2024
phxcmp.com,ElDorado,10/28/2024
barranquitas.pr.gov,ElDorado,10/28/2024
www.keizers.ca,ElDorado,10/28/2024
mmpunion.com,ElDorado,10/28/2024
German Chamber of Commerce,playboy,10/28/2024
ConCash,killsec,10/28/2024
AGAS,handala,10/28/2024
BU****IT,ragroup,10/27/2024
payxpress.co.il,ransomhub,10/27/2024
melangesystems.com,ransomhub,10/27/2024
mkarrari.com.br,ransomhub,10/27/2024
Drogarias Preço Bom,apos,10/27/2024
Lakesight Technologies Information,medusa,10/27/2024
Island Coastal Services Ltd,medusa,10/27/2024
BU****IT,raworld,10/27/2024
Mixfame,killsec,10/27/2024
Texas Tech University Health Sciences Center,interlock,10/27/2024
Edmov,killsec,10/27/2024
TV Guide Magazine,play,10/26/2024
Positive Business Solutions,play,10/26/2024
C & C Industries,play,10/26/2024
PT Transportasi Gas Indonesia,meow,10/26/2024
The Eye Clinic Surgicenter,meow,10/26/2024
Westwood Country Club,meow,10/26/2024
https://wescan-services.com,blacksuit,10/26/2024
ATTENTION!,donutleaks,10/26/2024
Premier Work Support,bianlian,10/26/2024
